,entry_discipline,entry_category,entry_rank,athlete_firstname,athlete_lastname,athlete_country,athlete_speed_personal_best_score,event_name,event_location,event_year,event_month,event_day,athlete_age_at_event,athlete_max_rank,athlete_country_total_gold,athlete_country_total_silver,athlete_country_total_bronze,athlete_country_population,athlete_fullname,athlete_country_gold_per_capita,athlete_country_silver_per_capita,athlete_country_bronze_per_capita,athlete_golds_per_discipline
624,speed,men,9,Matías Alexander,LOYO,ECU,999.99,IFSC South America Cup Ibarra 2024,Ibarra,2024,10,15,17,9,2,0,6,18135478,"LOYO, Matías Alexander",1.1028107447733113,0.0,3.308432234319934,0
625,speed,men,10,Pedro,EGG,BRA,6.43,IFSC South America Cup Ibarra 2024,Ibarra,2024,10,15,23,6,2,2,2,211998573,"EGG, Pedro",0.09434025765824376,0.09434025765824376,0.09434025765824376,0
626,lead,men,8,Mateo,MORENO,ECU,999.99,IFSC South America Cup Ibarra 2024,Ibarra,2024,10,15,21,8,2,0,6,18135478,"MORENO, Mateo",1.1028107447733113,0.0,3.308432234319934,0
627,speed,women,1,Shixue,MENG,CHN,6.86,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,17,1,30,25,22,1408975000,"MENG, Shixue",0.2129207402544403,0.1774339502120336,0.15614187618658956,1
628,speed,women,2,Tamara,ULZHABAYEVA,KAZ,7.32,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,37,2,2,8,2,20592571,"ULZHABAYEVA, Tamara",0.9712240399705312,3.8848961598821248,0.9712240399705312,0
629,speed,women,3,Yafei,ZHOU,CHN,6.39,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,20,1,30,25,22,1408975000,"ZHOU, Yafei",0.2129207402544403,0.1774339502120336,0.15614187618658956,2
630,speed,women,4,Shaoqin,ZHANG,CHN,6.46,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,25,1,30,25,22,1408975000,"ZHANG, Shaoqin",0.2129207402544403,0.1774339502120336,0.15614187618658956,1
631,speed,women,5,Lijuan,DENG,CHN,6.18,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,24,1,30,25,22,1408975000,"DENG, Lijuan",0.2129207402544403,0.1774339502120336,0.15614187618658956,5
632,speed,women,6,Yuju,MOU,CHN,6.89,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,19,6,30,25,22,1408975000,"MOU, Yuju",0.2129207402544403,0.1774339502120336,0.15614187618658956,0
633,speed,women,7,Fumika,KAWAKAMI,JPN,7.78,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,18,7,79,96,77,123975371,"KAWAKAMI, Fumika",6.372233401100289,7.743473500071236,6.210911036515471,0
634,speed,women,8,Karin,HAYASHI,JPN,7.53,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,19,5,79,96,77,123975371,"HAYASHI, Karin",6.372233401100289,7.743473500071236,6.210911036515471,0
635,speed,women,10,Assel,MARLENOVA,KAZ,8.0,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,27,8,2,8,2,20592571,"MARLENOVA, Assel",0.9712240399705312,3.8848961598821248,0.9712240399705312,0
636,lead,women,1,Natsuki,TANII,JPN,11.92,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,21,1,79,96,77,123975371,"TANII, Natsuki",6.372233401100289,7.743473500071236,6.210911036515471,1
637,lead,women,2,Mei,KOTAKE,JPN,11.51,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,27,1,79,96,77,123975371,"KOTAKE, Mei",6.372233401100289,7.743473500071236,6.210911036515471,1
638,lead,women,5,Tomona,TAKAO,JPN,999.99,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,20,1,79,96,77,123975371,"TAKAO, Tomona",6.372233401100289,7.743473500071236,6.210911036515471,1
639,lead,women,8,Chunhua,WU,CHN,999.99,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,17,8,30,25,22,1408975000,"WU, Chunhua",0.2129207402544403,0.1774339502120336,0.15614187618658956,0
640,lead,women,9,Momoka,MIYAJIMA,JPN,999.99,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,20,8,79,96,77,123975371,"MIYAJIMA, Momoka",6.372233401100289,7.743473500071236,6.210911036515471,0
641,boulder,men,1,Sorato,ANRAKU,JPN,999.99,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,17,1,79,96,77,123975371,"ANRAKU, Sorato",6.372233401100289,7.743473500071236,6.210911036515471,2
642,boulder,men,2,Sohta,AMAGASA,JPN,7.6,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,24,1,79,96,77,123975371,"AMAGASA, Sohta",6.372233401100289,7.743473500071236,6.210911036515471,1
643,boulder,men,3,Tomoa,NARASAKI,JPN,5.94,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,28,1,79,96,77,123975371,"NARASAKI, Tomoa",6.372233401100289,7.743473500071236,6.210911036515471,9
644,boulder,men,4,Yuji,INOUE,JPN,999.99,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,28,1,79,96,77,123975371,"INOUE, Yuji",6.372233401100289,7.743473500071236,6.210911036515471,1
645,boulder,men,5,Yufei,PAN,CHN,6.72,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,24,3,30,25,22,1408975000,"PAN, Yufei",0.2129207402544403,0.1774339502120336,0.15614187618658956,0
646,boulder,men,6,Yoshiyuki,OGATA,JPN,6.71,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,26,1,79,96,77,123975371,"OGATA, Yoshiyuki",6.372233401100289,7.743473500071236,6.210911036515471,6
647,boulder,men,7,Ardch,INTRACHUPONGSE,THA,6.67,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,19,7,0,0,2,71668011,"INTRACHUPONGSE, Ardch",0.0,0.0,0.27906453271041665,0
648,boulder,men,8,Cheuk-hei,HO,HKG,9.64,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,26,5,1,1,3,7524100,"HO, Cheuk-hei",1.329062612139658,1.329062612139658,3.9871878364189737,0
649,boulder,men,9,Satone,YOSHIDA,JPN,999.99,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,20,2,79,96,77,123975371,"YOSHIDA, Satone",6.372233401100289,7.743473500071236,6.210911036515471,0
650,boulder,men,10,Jiahao,FU,CHN,999.99,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,24,10,30,25,22,1408975000,"FU, Jiahao",0.2129207402544403,0.1774339502120336,0.15614187618658956,0
651,speed,men,1,Peng,WU,CHN,4.77,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,21,1,30,25,22,1408975000,"WU, Peng",0.2129207402544403,0.1774339502120336,0.15614187618658956,3
652,speed,men,2,Amir,MAIMURATOV,KAZ,4.89,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,29,1,2,8,2,20592571,"MAIMURATOV, Amir",0.9712240399705312,3.8848961598821248,0.9712240399705312,2
653,speed,men,3,Reza,ALIPOUR SHENAZANDIFARD,IRN,4.84,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,30,1,11,3,8,91567738,"ALIPOUR SHENAZANDIFARD, Reza",1.2012964653555163,0.3276263087333226,0.8736701566221937,10
654,speed,men,4,Rishat,KHAIBULLIN,KAZ,5.01,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,29,2,2,8,2,20592571,"KHAIBULLIN, Rishat",0.9712240399705312,3.8848961598821248,0.9712240399705312,0
655,speed,men,5,Jie,YANG,CHN,999.99,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,21,5,30,25,22,1408975000,"YANG, Jie",0.2129207402544403,0.1774339502120336,0.15614187618658956,0
656,speed,men,6,Jinbao,LONG,CHN,5.03,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,23,1,30,25,22,1408975000,"LONG, Jinbao",0.2129207402544403,0.1774339502120336,0.15614187618658956,1
657,speed,men,7,Damir,TOKTAROV,KAZ,5.36,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,17,7,2,8,2,20592571,"TOKTAROV, Damir",0.9712240399705312,3.8848961598821248,0.9712240399705312,0
658,speed,men,8,Sho,TAKENAKA,JPN,5.79,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,21,8,79,96,77,123975371,"TAKENAKA, Sho",6.372233401100289,7.743473500071236,6.210911036515471,0
659,speed,men,9,Jianguo,LONG,CHN,4.93,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,21,1,30,25,22,1408975000,"LONG, Jianguo",0.2129207402544403,0.1774339502120336,0.15614187618658956,3
660,speed,men,10,Jun,YASUKAWA,JPN,5.16,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,20,3,79,96,77,123975371,"YASUKAWA, Jun",6.372233401100289,7.743473500071236,6.210911036515471,0
661,lead,men,1,Shion,OMATA,JPN,999.99,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,18,1,79,96,77,123975371,"OMATA, Shion",6.372233401100289,7.743473500071236,6.210911036515471,1
662,lead,men,5,Ao,YURIKUSA,JPN,7.61,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,22,1,79,96,77,123975371,"YURIKUSA, Ao",6.372233401100289,7.743473500071236,6.210911036515471,1
663,lead,men,8,Jinwei,YAO,CHN,999.99,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,17,8,30,25,22,1408975000,"YAO, Jinwei",0.2129207402544403,0.1774339502120336,0.15614187618658956,0
664,lead,men,10,Guoqing,NI,CHN,999.99,IFSC Asian Championships Tai'an 2024,Tai'an,2024,10,9,20,10,30,25,22,1408975000,"NI, Guoqing",0.2129207402544403,0.1774339502120336,0.15614187618658956,0
665,speed,women,3,Carmen,CONTRERAS,CHL,9.15,IFSC South America Cup Ibarra 2024,Ibarra,2024,10,15,20,3,5,3,4,19764771,"CONTRERAS, Carmen",2.5297535701273746,1.5178521420764246,2.0238028561019,0
666,speed,women,6,Estefania,RAMOS,ECU,999.99,IFSC South America Cup Ibarra 2024,Ibarra,2024,10,15,17,6,2,0,6,18135478,"RAMOS, Estefania",1.1028107447733113,0.0,3.308432234319934,0
667,boulder,women,1,Adriene Akiko,CLARK,USA,999.99,IFSC Pan American Championships Santiago 2024,Santiago,2024,11,20,19,1,39,29,28,340110988,"CLARK, Adriene Akiko",1.146684505235685,0.852662837226535,0.82326067042562,1
668,boulder,women,2,Valentina,AGUADO,ARG,9.92,IFSC Pan American Championships Santiago 2024,Santiago,2024,11,20,23,2,1,6,1,45696159,"AGUADO, Valentina",0.21883677356777403,1.313020641406644,0.21883677356777403,0
669,boulder,women,3,Jacqueline,HO,CAN,999.99,IFSC Pan American Championships Santiago 2024,Santiago,2024,11,20,18,3,4,7,5,41288599,"HO, Jacqueline",0.9687904401890701,1.6953832703308727,1.2109880502363375,0
670,boulder,women,4,Nekaia,SANDERS,USA,16.43,IFSC Pan American Championships Santiago 2024,Santiago,2024,11,20,21,4,39,29,28,340110988,"SANDERS, Nekaia",1.146684505235685,0.852662837226535,0.82326067042562,0
671,boulder,women,5,Kyra,CONDIE,USA,8.08,IFSC Pan American Championships Santiago 2024,Santiago,2024,11,20,28,5,39,29,28,340110988,"CONDIE, Kyra",1.146684505235685,0.852662837226535,0.82326067042562,0
672,boulder,women,6,Alejandra,CONTRERAS,CHL,9.11,IFSC Pan American Championships Santiago 2024,Santiago,2024,11,20,23,1,5,3,4,19764771,"CONTRERAS, Alejandra",2.5297535701273746,1.5178521420764246,2.0238028561019,1
673,boulder,women,7,Anna,KELLEY,CAN,999.99,IFSC Pan American Championships Santiago 2024,Santiago,2024,11,20,17,7,4,7,5,41288599,"KELLEY, Anna",0.9687904401890701,1.6953832703308727,1.2109880502363375,0
674,boulder,women,8,Kylie,CULLEN,USA,9.01,IFSC Pan American Championships Santiago 2024,Santiago,2024,11,20,19,5,39,29,28,340110988,"CULLEN, Kylie",1.146684505235685,0.852662837226535,0.82326067042562,0
675,boulder,women,9,Lianet,CASTILLO,VEN,999.99,IFSC Pan American Championships Santiago 2024,Santiago,2024,11,20,20,1,1,0,0,28405543,"CASTILLO, Lianet",0.35204396550349343,0.0,0.0,1
676,boulder,women,10,Maya,VÁSQUEZ,CHL,999.99,IFSC Pan American Championships Santiago 2024,Santiago,2024,11,20,17,6,5,3,4,19764771,"VÁSQUEZ, Maya",2.5297535701273746,1.5178521420764246,2.0238028561019,0
677,speed,women,1,Desak,MADE RITA KUSUMA DEWI,IDN,6.36,IFSC Madrid 4 Speed,"Madrid, ESP",2024,10,19,23,1,35,25,39,283487931,"MADE RITA KUSUMA DEWI, Desak",1.2346204607913274,0.8818717577080909,1.375719942024622,3
678,speed,women,2,Jimin,JEONG,KOR,6.53,IFSC Madrid 4 Speed,"Madrid, ESP",2024,10,19,20,1,30,21,25,51751065,"JEONG, Jimin",5.79698214906302,4.057887504344113,4.830818457552516,1
679,speed,women,3,Rajiah,SALLSABILLAH,IDN,6.41,IFSC Madrid 4 Speed,"Madrid, ESP",2024,10,19,25,1,35,25,39,283487931,"SALLSABILLAH, Rajiah",1.2346204607913274,0.8818717577080909,1.375719942024622,3
680,speed,women,4,Shaoqin,ZHANG,CHN,6.46,IFSC Madrid 4 Speed,"Madrid, ESP",2024,10,19,25,1,30,25,22,1408975000,"ZHANG, Shaoqin",0.2129207402544403,0.1774339502120336,0.15614187618658956,1
681,speed,women,5,Yafei,ZHOU,CHN,6.39,IFSC Madrid 4 Speed,"Madrid, ESP",2024,10,19,20,1,30,25,22,1408975000,"ZHOU, Yafei",0.2129207402544403,0.1774339502120336,0.15614187618658956,2
682,speed,women,6,Giulia,RANDI ,ITA,6.85,IFSC Madrid 4 Speed,"Madrid, ESP",2024,10,19,22,1,24,21,23,58986023,"RANDI , Giulia",4.068760492633992,3.5601654310547435,3.8992288054409094,1
683,speed,women,7,Sophia,CURCIO,USA,7.42,IFSC Madrid 4 Speed,"Madrid, ESP",2024,10,19,18,4,39,29,28,340110988,"CURCIO, Sophia",1.146684505235685,0.852662837226535,0.82326067042562,0
684,speed,women,8,Andrea,ROJAS,ECU,7.31,IFSC Madrid 4 Speed,"Madrid, ESP",2024,10,19,28,1,2,0,6,18135478,"ROJAS, Andrea",1.1028107447733113,0.0,3.308432234319934,1
685,speed,women,9,Emma,HUNT,USA,6.36,IFSC Madrid 4 Speed,"Madrid, ESP",2024,10,19,21,1,39,29,28,340110988,"HUNT, Emma",1.146684505235685,0.852662837226535,0.82326067042562,2
686,speed,women,10,Mengli,ZHANG,CHN,7.4,IFSC Madrid 4 Speed,"Madrid, ESP",2024,10,19,21,5,30,25,22,1408975000,"ZHANG, Mengli",0.2129207402544403,0.1774339502120336,0.15614187618658956,0
687,boulder,women,1,Agathe,CALLIET,FRA,999.99,NEOM IFSC Masters 2024,Neom,2024,11,10,21,1,63,60,59,68516699,"CALLIET, Agathe",9.19483876478054,8.75698929979099,8.611039478127806,2
688,boulder,women,2,Evangelina,BRIGGS,CAN,999.99,NEOM IFSC Masters 2024,Neom,2024,11,10,18,2,4,7,5,41288599,"BRIGGS, Evangelina",0.9687904401890701,1.6953832703308727,1.2109880502363375,0
689,boulder,women,3,Ievgeniia,KAZBEKOVA,UKR,10.82,NEOM IFSC Masters 2024,Neom,2024,11,10,28,1,14,25,20,37860221,"KAZBEKOVA, Ievgeniia",3.697812540502603,6.603236679468934,5.282589343575147,1
690,boulder,women,4,Mao,NAKAMURA,JPN,10.96,NEOM IFSC Masters 2024,Neom,2024,11,10,24,2,79,96,77,123975371,"NAKAMURA, Mao",6.372233401100289,7.743473500071236,6.210911036515471,0
691,boulder,women,5,Agnese,FIORIO,ITA,7.41,NEOM IFSC Masters 2024,Neom,2024,11,10,18,5,24,21,23,58986023,"FIORIO, Agnese",4.068760492633992,3.5601654310547435,3.8992288054409094,0
692,boulder,women,6,Margarita,AGAMBAYEVA,KAZ,8.57,NEOM IFSC Masters 2024,Neom,2024,11,10,25,6,2,8,2,20592571,"AGAMBAYEVA, Margarita",0.9712240399705312,3.8848961598821248,0.9712240399705312,0
693,boulder,women,7,Darya,KUZMENKO,KAZ,16.71,NEOM IFSC Masters 2024,Neom,2024,11,10,24,7,2,8,2,20592571,"KUZMENKO, Darya",0.9712240399705312,3.8848961598821248,0.9712240399705312,0
694,boulder,women,8,Abby,GEBERT,NZL,8.85,NEOM IFSC Masters 2024,Neom,2024,11,10,20,3,2,0,2,5338500,"GEBERT, Abby",3.7463707033811,0.0,3.7463707033811,0
695,boulder,women,8,Tamara,ULZHABAYEVA,KAZ,7.32,NEOM IFSC Masters 2024,Neom,2024,11,10,37,2,2,8,2,20592571,"ULZHABAYEVA, Tamara",0.9712240399705312,3.8848961598821248,0.9712240399705312,0
696,boulder,women,10,Alice,HUON,BOL,999.99,NEOM IFSC Masters 2024,Neom,2024,11,10,31,10,0,0,0,12413315,"HUON, Alice",0.0,0.0,0.0,0
697,boulder,women,1,Maya,STASIUK,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,17,1,7,8,5,27204809,"STASIUK, Maya",2.5730744884112218,2.9406565581842536,1.8379103488651582,1
698,boulder,women,2,Summer,FRASER,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,17,2,7,8,5,27204809,"FRASER, Summer",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
699,boulder,women,3,Claire,CHEFFINGS,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,20,3,7,8,5,27204809,"CHEFFINGS, Claire",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
700,boulder,women,4,Rose,WELLER,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,23,4,7,8,5,27204809,"WELLER, Rose",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
701,boulder,women,5,Clea,HALL,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,18,5,7,8,5,27204809,"HALL, Clea",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
702,boulder,women,6,Judith,CARROLL,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,28,5,7,8,5,27204809,"CARROLL, Judith",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
703,boulder,women,7,Abi,LANCE,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,18,7,7,8,5,27204809,"LANCE, Abi",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
704,boulder,women,8,Maeve,BRADBURY,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,18,8,7,8,5,27204809,"BRADBURY, Maeve",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
705,boulder,women,9,Emily,SCOTT,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,18,2,7,8,5,27204809,"SCOTT, Emily",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
706,lead,women,1,Maya,STASIUK,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,17,1,7,8,5,27204809,"STASIUK, Maya",2.5730744884112218,2.9406565581842536,1.8379103488651582,1
707,lead,women,2,Emily,SCOTT,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,18,2,7,8,5,27204809,"SCOTT, Emily",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
708,lead,women,3,Roxy,PERRY,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,27,3,7,8,5,27204809,"PERRY, Roxy",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
709,lead,women,4,Summer,FRASER,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,17,2,7,8,5,27204809,"FRASER, Summer",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
710,lead,women,5,Judith,CARROLL,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,28,5,7,8,5,27204809,"CARROLL, Judith",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
711,lead,women,6,Clea,HALL,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,18,5,7,8,5,27204809,"HALL, Clea",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
712,lead,women,7,Abi,LANCE,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,18,7,7,8,5,27204809,"LANCE, Abi",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
713,lead,women,8,Esti,TWEG,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,28,8,7,8,5,27204809,"TWEG, Esti",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
714,lead,men,1,Dylan,SOIN,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,18,1,7,8,5,27204809,"SOIN, Dylan",2.5730744884112218,2.9406565581842536,1.8379103488651582,1
715,lead,men,2,Joshua,DAMASCO,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,24,2,7,8,5,27204809,"DAMASCO, Joshua",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
716,lead,men,3,Louis,FECHOZ,AUS,9.33,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,20,3,7,8,5,27204809,"FECHOZ, Louis",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
717,lead,men,4,Fahim,KHANDEL,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,20,4,7,8,5,27204809,"KHANDEL, Fahim",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
718,lead,men,5,Malo,GILLY-EYDOUX,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,21,1,7,8,5,27204809,"GILLY-EYDOUX, Malo",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
719,lead,men,6,Jimi,SMYRK,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,17,6,7,8,5,27204809,"SMYRK, Jimi",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
720,lead,men,7,Leyroy,HARLEY,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,20,7,7,8,5,27204809,"HARLEY, Leyroy",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
721,lead,men,9,Andy,BROWN,AUS,999.99,IFSC Oceania Championships Sydney 2024,Sydney,2024,12,6,20,9,7,8,5,27204809,"BROWN, Andy",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
722,boulder,men,1,Malo,GILLY-EYDOUX,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,21,1,7,8,5,27204809,"GILLY-EYDOUX, Malo",2.5730744884112218,2.9406565581842536,1.8379103488651582,1
723,boulder,men,2,Sam,LAVENDER,AUS,8.11,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,23,2,7,8,5,27204809,"LAVENDER, Sam",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
724,boulder,men,3,Aiden,YANEV,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,20,3,7,8,5,27204809,"YANEV, Aiden",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
725,boulder,men,4,Louis,FECHOZ,AUS,9.33,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,20,3,7,8,5,27204809,"FECHOZ, Louis",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
726,boulder,men,5,Maxim,PARE,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,21,5,7,8,5,27204809,"PARE, Maxim",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
727,boulder,men,6,Dylan,PARKS,AUS,7.88,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,18,6,7,8,5,27204809,"PARKS, Dylan",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
728,boulder,men,7,Marley,FARQUHARSON,AUS,9.11,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,20,7,7,8,5,27204809,"FARQUHARSON, Marley",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
729,boulder,men,8,Joshua,DAMASCO,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,24,2,7,8,5,27204809,"DAMASCO, Joshua",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
730,boulder,men,9,Jesse,RUFFINI,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,24,9,7,8,5,27204809,"RUFFINI, Jesse",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
731,boulder,men,10,Ben,ABEL,AUS,999.99,IFSC Oceania Championships Perth 2024,Perth,2024,11,15,26,10,7,8,5,27204809,"ABEL, Ben",2.5730744884112218,2.9406565581842536,1.8379103488651582,0
732,speed,women,1,Rajiah,SALLSABILLAH,IDN,6.41,NEOM IFSC Masters 2024,Neom,2024,11,10,25,1,35,25,39,283487931,"SALLSABILLAH, Rajiah",1.2346204607913274,0.8818717577080909,1.375719942024622,3
733,speed,women,2,Aleksandra,KALUCKA,POL,6.34,NEOM IFSC Masters 2024,Neom,2024,11,10,22,1,31,26,27,36554707,"KALUCKA, Aleksandra",8.480440015563522,7.1126271098274705,7.386189690974681,3
734,speed,women,3,Desak,MADE RITA KUSUMA DEWI,IDN,6.36,NEOM IFSC Masters 2024,Neom,2024,11,10,23,1,35,25,39,283487931,"MADE RITA KUSUMA DEWI, Desak",1.2346204607913274,0.8818717577080909,1.375719942024622,3
735,speed,women,4,Jimin,JEONG,KOR,6.53,NEOM IFSC Masters 2024,Neom,2024,11,10,20,1,30,21,25,51751065,"JEONG, Jimin",5.79698214906302,4.057887504344113,4.830818457552516,1
736,speed,women,5,Natalia,KALUCKA,POL,6.45,NEOM IFSC Masters 2024,Neom,2024,11,10,22,1,31,26,27,36554707,"KALUCKA, Natalia",8.480440015563522,7.1126271098274705,7.386189690974681,3
737,speed,women,6,Carla,MARTÍNEZ VIDAL,ESP,7.12,NEOM IFSC Masters 2024,Neom,2024,11,10,22,1,13,15,10,48807137,"MARTÍNEZ VIDAL, Carla",2.6635448827904,3.073321018604308,2.048880679069539,2
738,speed,women,8,Leslie Adriana,ROMERO PÉREZ,ESP,6.86,NEOM IFSC Masters 2024,Neom,2024,11,10,26,1,13,15,10,48807137,"ROMERO PÉREZ, Leslie Adriana",2.6635448827904,3.073321018604308,2.048880679069539,4
739,speed,women,9,Nurul,IQAMAH,IDN,6.95,NEOM IFSC Masters 2024,Neom,2024,11,10,29,1,35,25,39,283487931,"IQAMAH, Nurul",1.2346204607913274,0.8818717577080909,1.375719942024622,1
740,speed,women,10,Anna,BROZEK,POL,7.26,NEOM IFSC Masters 2024,Neom,2024,11,10,29,1,31,26,27,36554707,"BROZEK, Anna",8.480440015563522,7.1126271098274705,7.386189690974681,2
741,boulder,men,1,Manuel,CORNU,FRA,6.38,NEOM IFSC Masters 2024,Neom,2024,11,10,30,1,63,60,59,68516699,"CORNU, Manuel",9.19483876478054,8.75698929979099,8.611039478127806,2
742,boulder,men,2,Nimród Sebestyén,TUSNÁDY ,HUN,11.06,NEOM IFSC Masters 2024,Neom,2024,11,10,20,2,0,1,0,9562314,"TUSNÁDY , Nimród Sebestyén",0.0,1.0457719752771137,0.0,0
743,boulder,men,3,Michael,O'NEILL,IRL,999.99,NEOM IFSC Masters 2024,Neom,2024,11,10,24,3,0,0,1,5380257,"O'NEILL, Michael",0.0,0.0,1.8586472727975634,0
744,boulder,men,4,Sohta,AMAGASA,JPN,7.6,NEOM IFSC Masters 2024,Neom,2024,11,10,24,1,79,96,77,123975371,"AMAGASA, Sohta",6.372233401100289,7.743473500071236,6.210911036515471,1
